"Date","Time","Open","High","Low","Close","Up","Down","Volume"
06/03/2025,01:55,5943.00,5943.50,5942.50,5943.00,88,95,183.00
06/03/2025,02:00,5942.75,5942.75,5941.75,5942.00,160,166,326.00
06/03/2025,02:05,5942.00,5943.50,5940.75,5943.50,426,665,1091.00
06/03/2025,02:10,5943.50,5943.75,5941.00,5943.50,383,301,684.00
06/03/2025,02:15,5943.50,5945.00,5942.00,5942.75,403,426,829.00
06/03/2025,02:20,5942.50,5942.75,5939.75,5941.25,413,749,1162.00
06/03/2025,02:25,5941.00,5942.00,5940.50,5941.25,230,267,497.00
06/03/2025,02:30,5941.25,5947.50,5930.00,5947.25,3571,3496,7067.00
06/03/2025,02:35,5947.00,5947.75,5940.50,5940.75,637,907,1544.00
06/03/2025,02:40,5940.75,5941.25,5937.50,5938.25,546,725,1271.00
06/03/2025,02:45,5938.50,5941.25,5937.50,5940.50,637,678,1315.00
06/03/2025,02:50,5940.50,5941.50,5937.75,5938.50,327,497,824.00
06/03/2025,02:55,5938.50,5938.75,5935.00,5935.25,425,832,1257.00
06/03/2025,03:00,5935.50,5935.50,5934.25,5935.25,429,420,849.00
06/03/2025,03:05,5935.25,5936.75,5933.75,5936.25,765,621,1386.00
06/03/2025,03:10,5936.25,5936.25,5934.00,5934.25,539,509,1048.00
06/03/2025,03:15,5934.50,5935.75,5933.00,5934.75,430,439,869.00
06/03/2025,03:20,5934.75,5936.00,5934.25,5935.50,342,229,571.00
06/03/2025,03:25,5935.50,5936.00,5934.25,5935.25,93,152,245.00
06/03/2025,03:30,5935.00,5935.25,5931.50,5932.25,277,577,854.00
06/03/2025,03:35,5932.25,5934.75,5931.75,5934.25,570,400,970.00
06/03/2025,03:40,5934.50,5935.50,5933.25,5934.25,285,315,600.00
06/03/2025,03:45,5934.00,5935.75,5934.00,5934.75,151,166,317.00
06/03/2025,03:50,5934.75,5935.25,5934.25,5934.25,129,134,263.00
06/03/2025,03:55,5934.50,5934.75,5932.50,5932.50,156,335,491.00
06/03/2025,04:00,5932.75,5933.75,5932.50,5933.50,139,174,313.00
06/03/2025,04:05,5933.75,5934.25,5932.25,5933.25,312,336,648.00
06/03/2025,04:10,5933.25,5934.75,5932.75,5933.75,237,279,516.00
06/03/2025,04:15,5933.25,5934.75,5933.25,5934.50,168,119,287.00
06/03/2025,04:20,5934.50,5935.50,5933.25,5935.50,345,187,532.00
06/03/2025,04:25,5935.50,5936.25,5933.75,5934.00,352,451,803.00
06/03/2025,04:30,5934.25,5935.00,5933.50,5934.75,162,152,314.00
06/03/2025,04:35,5934.75,5935.50,5932.75,5933.00,239,358,597.00
06/03/2025,04:40,5933.00,5933.75,5932.50,5933.50,142,105,247.00
06/03/2025,04:45,5933.75,5935.50,5931.25,5935.50,408,385,793.00
06/03/2025,04:50,5935.25,5935.25,5933.25,5933.50,128,269,397.00
06/03/2025,04:55,5933.25,5934.50,5932.75,5934.00,172,180,352.00
06/03/2025,05:00,5934.00,5934.25,5932.50,5933.25,99,96,195.00
06/03/2025,05:05,5933.00,5934.25,5931.75,5931.75,344,247,591.00
06/03/2025,05:10,5931.75,5932.25,5930.75,5931.00,233,335,568.00
06/03/2025,05:15,5930.75,5931.75,5929.25,5929.50,285,577,862.00
06/03/2025,05:20,5929.75,5929.75,5926.50,5927.00,658,1207,1865.00
06/03/2025,05:25,5927.00,5927.50,5926.25,5926.75,180,284,464.00
06/03/2025,05:30,5926.50,5926.75,5924.50,5924.75,427,830,1257.00
06/03/2025,05:35,5925.00,5925.75,5922.00,5925.25,1074,1473,2547.00
06/03/2025,05:40,5925.25,5929.25,5925.25,5927.75,1156,733,1889.00
06/03/2025,05:45,5927.75,5928.25,5926.75,5927.75,413,198,611.00
06/03/2025,05:50,5927.75,5928.50,5926.75,5927.00,233,285,518.00
06/03/2025,05:55,5927.00,5928.00,5926.75,5927.25,179,129,308.00
06/03/2025,06:00,5927.75,5928.00,5926.25,5927.50,197,199,396.00
06/03/2025,06:05,5927.50,5927.50,5926.50,5926.75,103,116,219.00
06/03/2025,06:10,5926.75,5926.75,5925.50,5926.00,161,172,333.00
06/03/2025,06:15,5926.00,5927.00,5924.75,5925.00,115,286,401.00
06/03/2025,06:20,5925.25,5926.00,5924.50,5925.25,228,283,511.00
06/03/2025,06:25,5925.00,5925.50,5922.50,5924.00,337,777,1114.00
06/03/2025,06:30,5924.00,5924.00,5920.75,5921.00,443,795,1238.00
06/03/2025,06:35,5921.00,5924.50,5921.00,5924.00,614,336,950.00
